@relation fire_vs_nofire
@attribute filename string
@attribute class {FIRE,NOFIRE}
@data
smartforest-dev-ptz_20211026-193817_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-194317_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-194818_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-195319_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-195819_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-200320_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-200820_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-201321_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-202322_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-203323_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-203824_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-204324_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-205826_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-210327_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-210827_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-211328_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-212830_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-213330_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-213831_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-214331_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-214832_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-215332_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-215833_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-220834_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-221335_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-221835_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-222336_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-223838_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-224338_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-224839_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-225339_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-225840_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-230341_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-230841_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-231342_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-231842_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-232844_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-233344_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-233845_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-234345_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-234846_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-235346_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-235847_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-000348_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-000848_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-001349_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-001849_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-002350_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-003351_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-003853_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-004354_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-004855_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-005856_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-010357_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-010858_nofire.jpg,NOFIRE
